case_key,case_name,mc_mode,mc_iterations,repeat_id,elicitation_id,alternative,rank1_probability
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Antwerp,0.044
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Rotterdam,0.88
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Gdansk,0.058
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Koper,0.782
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Antwerp,0.06
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Rotterdam,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Gdansk,0.158
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Koper,0.01
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Antwerp,0.026
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Rotterdam,0.906
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Hamburg,0.014
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Gdansk,0.044
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Koper,0.783
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Antwerp,0.061
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Rotterdam,0.002
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Gdansk,0.154
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Koper,0.017
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Antwerp,0.031
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Rotterdam,0.899
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Hamburg,0.001
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Gdansk,0.052
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Koper,0.787
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Antwerp,0.055
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Rotterdam,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Gdansk,0.158
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Koper,0.018
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Antwerp,0.028
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Rotterdam,0.887
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Hamburg,0.001
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Gdansk,0.066
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Koper,0.791
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Antwerp,0.054
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Rotterdam,0.002
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Gdansk,0.153
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Koper,0.02
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Antwerp,0.03
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Rotterdam,0.907
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Hamburg,0.003
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Gdansk,0.04
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Koper,0.783
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Antwerp,0.054
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Rotterdam,0.003
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Gdansk,0.16
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Koper,0.016
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Antwerp,0.029
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Rotterdam,0.9
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Gdansk,0.055
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Koper,0.783
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Antwerp,0.054
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Rotterdam,0.003
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Gdansk,0.16
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Koper,0.018
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Antwerp,0.026
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Rotterdam,0.896
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Hamburg,0.001
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Gdansk,0.059
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Koper,0.793
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Antwerp,0.0575
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Rotterdam,0.001
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Gdansk,0.1485
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Koper,0.017
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Antwerp,0.032
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Rotterdam,0.8965
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Hamburg,0.0005
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Gdansk,0.054
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Koper,0.7785
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Antwerp,0.0635
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Rotterdam,0.0005
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Gdansk,0.1575
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Koper,0.0145
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Antwerp,0.0285
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Rotterdam,0.9065
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Hamburg,0.0015
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Gdansk,0.049
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Koper,0.7795
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Antwerp,0.056
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Rotterdam,0.0005
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Gdansk,0.164
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Koper,0.02
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Antwerp,0.0235
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Rotterdam,0.896
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Hamburg,0.003
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Gdansk,0.0575
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Koper,0.791
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Antwerp,0.0565
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Rotterdam,0.003
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Gdansk,0.1495
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Koper,0.0205
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Antwerp,0.0315
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Rotterdam,0.8955
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Hamburg,0.002
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Gdansk,0.0505
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Koper,0.7855
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Antwerp,0.0525
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Rotterdam,0.001
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Gdansk,0.161
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Koper,0.0195
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Antwerp,0.029
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Rotterdam,0.89
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Hamburg,0.002
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Gdansk,0.0595
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Koper,0.7882
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Antwerp,0.0544
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Rotterdam,0.0022
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Gdansk,0.1552
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Koper,0.0192
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Antwerp,0.0326
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Rotterdam,0.89
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Hamburg,0.0034
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Gdansk,0.0548
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Koper,0.7768
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Antwerp,0.0596
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Rotterdam,0.0016
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Gdansk,0.162
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Koper,0.0202
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Antwerp,0.0256
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Rotterdam,0.8994
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Hamburg,0.002
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Gdansk,0.0528
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Koper,0.8016
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Antwerp,0.0476
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Rotterdam,0.0016
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Gdansk,0.1492
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Koper,0.0198
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Antwerp,0.0294
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Rotterdam,0.892
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Hamburg,0.002
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Gdansk,0.0568
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Koper,0.7928
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Antwerp,0.06
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Rotterdam,0.0012
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Gdansk,0.146
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Koper,0.0176
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Antwerp,0.03
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Rotterdam,0.8998
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Hamburg,0.003
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Gdansk,0.0496
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Koper,0.784
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Antwerp,0.0592
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Rotterdam,0.0016
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Gdansk,0.1552
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Koper,0.0176
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Antwerp,0.0298
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Rotterdam,0.8982
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Hamburg,0.0032
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Gdansk,0.0512
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Koper,0.7799
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Antwerp,0.0584
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Rotterdam,0.0016
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Gdansk,0.1601
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Koper,0.0183
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Antwerp,0.0279
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Rotterdam,0.8956
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Hamburg,0.0034
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Gdansk,0.0548
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Koper,0.7757
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Antwerp,0.0597
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Rotterdam,0.0019
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Gdansk,0.1627
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Koper,0.0173
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Antwerp,0.0296
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Rotterdam,0.8984
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Hamburg,0.0025
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,1,Gdansk,0.0522
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Koper,0.7918
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Antwerp,0.0554
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Rotterdam,0.0016
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,0,Gdansk,0.1512
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Koper,0.0176
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Antwerp,0.0278
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Rotterdam,0.8976
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Hamburg,0.0022
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,2,1,Gdansk,0.0548
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Koper,0.785
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Antwerp,0.06
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Rotterdam,0.0014
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,0,Gdansk,0.1536
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Koper,0.0192
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Antwerp,0.0277
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Rotterdam,0.8953
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Hamburg,0.0033
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,3,1,Gdansk,0.0545
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Piraeus,0.0001
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Koper,0.7827
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Antwerp,0.0577
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Rotterdam,0.0017
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,0,Gdansk,0.1578
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Koper,0.0187
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Antwerp,0.0276
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Rotterdam,0.8974
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Hamburg,0.0028
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,4,1,Gdansk,0.0535
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Koper,0.4
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Antwerp,0.02
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Rotterdam,0.4
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,0,pooled,Gdansk,0.18
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Koper,0.44
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Antwerp,0.02
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Rotterdam,0.38
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,1,pooled,Gdansk,0.16
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Koper,0.34
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Genoa,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Antwerp,0.06
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Rotterdam,0.4
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Hamburg,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,2,pooled,Gdansk,0.2
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,3,pooled,Piraeus,0.0
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,3,pooled,Koper,0.38
02,02-port-selection-uncertainty-two-decision-makers,non_strict,50,3,pooled,Genoa,0.0
