case_key,case_name,mc_mode,mc_iterations,repeat_id,elicitation_id,alternative,mean,std,std_over_mean_pct
02,02-port-selection-uncertainty-two-decision-makers,strict,500,2,1,Hamburg,0.536242,0.035415,6.6042
02,02-port-selection-uncertainty-two-decision-makers,strict,500,2,1,Gdansk,0.571128,0.038816,6.7963
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Piraeus,0.530287,0.027887,5.2589
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Koper,0.693005,0.041683,6.0148
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Genoa,0.42745,0.041808,9.7809
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Antwerp,0.622052,0.024024,3.8621
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Rotterdam,0.584805,0.021772,3.7229
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Hamburg,0.509958,0.01944,3.8121
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,0,Gdansk,0.633917,0.042718,6.7387
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Piraeus,0.454706,0.035281,7.759
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Koper,0.571458,0.026021,4.5535
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Genoa,0.324179,0.037234,11.4857
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Antwerp,0.565342,0.036514,6.4587
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Rotterdam,0.648047,0.031662,4.8857
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Hamburg,0.537337,0.034625,6.4438
02,02-port-selection-uncertainty-two-decision-makers,strict,500,3,1,Gdansk,0.570942,0.038636,6.767
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Piraeus,0.530081,0.029057,5.4816
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Koper,0.692966,0.043148,6.2266
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Genoa,0.425253,0.044462,10.4553
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Antwerp,0.622414,0.026682,4.2869
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Rotterdam,0.583231,0.020777,3.5624
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Hamburg,0.509604,0.020849,4.0913
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,0,Gdansk,0.632577,0.042236,6.6768
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Piraeus,0.452612,0.035258,7.7899
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Koper,0.569932,0.026468,4.644
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Genoa,0.324091,0.037972,11.7164
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Antwerp,0.562186,0.035715,6.3528
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Rotterdam,0.647387,0.028638,4.4236
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Hamburg,0.538717,0.035271,6.5472
02,02-port-selection-uncertainty-two-decision-makers,strict,500,4,1,Gdansk,0.573043,0.038644,6.7436
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Piraeus,0.52918,0.028416,5.3699
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Koper,0.690287,0.041706,6.0418
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Genoa,0.424508,0.043592,10.2689
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Antwerp,0.621458,0.025861,4.1614
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Rotterdam,0.582497,0.02227,3.8231
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Hamburg,0.508336,0.020023,3.9388
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,0,Gdansk,0.630581,0.041628,6.6015
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Piraeus,0.456509,0.036249,7.9404
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Koper,0.571386,0.026044,4.5581
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Genoa,0.324184,0.036168,11.1565
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Antwerp,0.562524,0.037179,6.6093
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Rotterdam,0.646797,0.030499,4.7153
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Hamburg,0.537503,0.035901,6.6793
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,0,1,Gdansk,0.570265,0.037741,6.6182
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Piraeus,0.528626,0.029085,5.502
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Koper,0.691562,0.043339,6.2668
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Genoa,0.424593,0.043408,10.2235
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Antwerp,0.623748,0.026556,4.2574
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Rotterdam,0.583776,0.021287,3.6464
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Hamburg,0.507974,0.021289,4.1909
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,0,Gdansk,0.632757,0.042016,6.6402
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Piraeus,0.458264,0.034297,7.4842
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Koper,0.570652,0.025052,4.3901
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Genoa,0.325139,0.037633,11.5745
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Antwerp,0.561075,0.036684,6.5382
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Rotterdam,0.646608,0.030354,4.6943
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Hamburg,0.538922,0.03429,6.3627
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,1,1,Gdansk,0.571691,0.039087,6.8371
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Piraeus,0.526823,0.027621,5.243
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Koper,0.692841,0.042226,6.0946
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Genoa,0.42726,0.042478,9.9419
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Antwerp,0.623264,0.026212,4.2056
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Rotterdam,0.581987,0.02099,3.6065
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Hamburg,0.509231,0.020927,4.1095
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,0,Gdansk,0.631697,0.040875,6.4706
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Piraeus,0.456132,0.035545,7.7927
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Koper,0.57201,0.024623,4.3047
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Genoa,0.325488,0.036914,11.3413
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Antwerp,0.56149,0.036804,6.5548
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Rotterdam,0.648008,0.029854,4.6071
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Hamburg,0.538985,0.03459,6.4177
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,2,1,Gdansk,0.570102,0.03905,6.8497
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Piraeus,0.529039,0.027785,5.2521
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Koper,0.689659,0.042779,6.2029
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Genoa,0.426502,0.041573,9.7475
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Antwerp,0.621664,0.026103,4.199
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Rotterdam,0.58469,0.021093,3.6075
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Hamburg,0.509381,0.021009,4.1245
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,0,Gdansk,0.634889,0.03971,6.2546
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Piraeus,0.456935,0.035147,7.6918
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Koper,0.57254,0.025362,4.4298
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Genoa,0.326186,0.03761,11.5302
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Antwerp,0.561981,0.03832,6.8188
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Rotterdam,0.64874,0.029682,4.5753
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Hamburg,0.538613,0.035929,6.6707
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,3,1,Gdansk,0.571291,0.038898,6.8088
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Piraeus,0.527879,0.026932,5.102
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Koper,0.692706,0.041801,6.0345
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Genoa,0.428205,0.042765,9.9871
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Antwerp,0.623125,0.026373,4.2324
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Rotterdam,0.584039,0.020849,3.5698
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Hamburg,0.509407,0.020437,4.0119
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,0,Gdansk,0.632799,0.04089,6.4618
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Piraeus,0.457783,0.035808,7.822
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Koper,0.572263,0.025028,4.3735
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Genoa,0.325539,0.038062,11.692
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Antwerp,0.564048,0.036906,6.543
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Rotterdam,0.646308,0.030182,4.6699
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Hamburg,0.5369,0.035465,6.6056
02,02-port-selection-uncertainty-two-decision-makers,strict,1000,4,1,Gdansk,0.569847,0.039238,6.8857
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Piraeus,0.529019,0.027688,5.2338
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Koper,0.691536,0.042137,6.0933
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Genoa,0.426112,0.042889,10.0651
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Antwerp,0.623338,0.026937,4.3214
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Rotterdam,0.582389,0.022058,3.7875
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Hamburg,0.509495,0.020405,4.005
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,0,Gdansk,0.631609,0.041228,6.5275
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Piraeus,0.454472,0.035204,7.7461
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Koper,0.57257,0.025015,4.3689
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Genoa,0.324507,0.037681,11.6118
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Antwerp,0.56206,0.036946,6.5733
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Rotterdam,0.648177,0.029438,4.5417
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Hamburg,0.53769,0.035112,6.5301
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,0,1,Gdansk,0.571827,0.03841,6.717
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Piraeus,0.528871,0.028668,5.4207
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Koper,0.690954,0.041785,6.0475
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Genoa,0.427231,0.043165,10.1034
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Antwerp,0.622964,0.026597,4.2694
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Rotterdam,0.583967,0.021574,3.6944
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Hamburg,0.509393,0.020365,3.9979
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,0,Gdansk,0.632094,0.041202,6.5183
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Piraeus,0.455257,0.035083,7.7062
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Koper,0.571491,0.024881,4.3537
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Genoa,0.323774,0.037197,11.4886
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Antwerp,0.562448,0.037457,6.6597
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Rotterdam,0.648336,0.02988,4.6088
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Hamburg,0.539369,0.034616,6.4178
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,1,1,Gdansk,0.569854,0.039029,6.8489
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Piraeus,0.530132,0.027741,5.2329
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Koper,0.690952,0.043208,6.2533
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Genoa,0.427712,0.04324,10.1096
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Antwerp,0.621823,0.025624,4.1207
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Rotterdam,0.583797,0.02099,3.5954
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Hamburg,0.5089,0.020587,4.0455
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,0,Gdansk,0.632399,0.041655,6.5869
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Piraeus,0.455439,0.034703,7.6198
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Koper,0.571099,0.025619,4.4859
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Genoa,0.324627,0.037324,11.4976
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Antwerp,0.562365,0.037155,6.6069
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Rotterdam,0.647275,0.029425,4.546
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Hamburg,0.537468,0.035085,6.5278
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,2,1,Gdansk,0.570167,0.040208,7.0519
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Piraeus,0.52913,0.028273,5.3434
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Koper,0.691447,0.041938,6.0653
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Genoa,0.426844,0.042773,10.0206
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Antwerp,0.623026,0.026246,4.2127
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Rotterdam,0.583359,0.021553,3.6946
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Hamburg,0.50874,0.020488,4.0271
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,0,Gdansk,0.630867,0.041056,6.5078
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Piraeus,0.455038,0.035902,7.8898
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Koper,0.571985,0.025523,4.4622
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Genoa,0.326204,0.036649,11.2351
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Antwerp,0.561744,0.036537,6.5043
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Rotterdam,0.647407,0.030539,4.7171
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Hamburg,0.538367,0.034877,6.4784
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,3,1,Gdansk,0.571522,0.037376,6.5398
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Piraeus,0.529716,0.028119,5.3083
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Koper,0.691917,0.042608,6.1579
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Genoa,0.427162,0.042703,9.9969
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Antwerp,0.621846,0.025502,4.101
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Rotterdam,0.584193,0.021471,3.6753
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Hamburg,0.50807,0.020345,4.0044
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,0,Gdansk,0.632079,0.04144,6.5561
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Piraeus,0.454684,0.035496,7.8068
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Koper,0.57174,0.02487,4.3498
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Genoa,0.324509,0.036755,11.3264
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Antwerp,0.563321,0.037395,6.6384
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Rotterdam,0.646767,0.029658,4.5855
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Hamburg,0.53614,0.034686,6.4695
02,02-port-selection-uncertainty-two-decision-makers,strict,2000,4,1,Gdansk,0.570315,0.039594,6.9424
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Piraeus,0.528609,0.027693,5.2389
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Koper,0.690716,0.042297,6.1237
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Genoa,0.42598,0.042777,10.042
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Antwerp,0.623242,0.025732,4.1287
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Rotterdam,0.58384,0.021587,3.6975
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Hamburg,0.509022,0.020891,4.1042
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,0,Gdansk,0.632518,0.040642,6.4254
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Piraeus,0.455691,0.035289,7.7442
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Koper,0.572155,0.025295,4.421
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Genoa,0.323677,0.037324,11.5313
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Antwerp,0.563309,0.037151,6.5951
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Rotterdam,0.64733,0.030192,4.6641
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Hamburg,0.537748,0.034876,6.4855
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,0,1,Gdansk,0.570662,0.038868,6.8111
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Piraeus,0.528896,0.028471,5.3831
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Koper,0.691527,0.042826,6.193
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Genoa,0.4264,0.042896,10.0601
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Antwerp,0.622611,0.026345,4.2314
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Rotterdam,0.583278,0.021361,3.6622
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Hamburg,0.509023,0.020632,4.0532
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,0,Gdansk,0.632169,0.041219,6.5202
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Piraeus,0.455257,0.035211,7.7343
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Koper,0.572068,0.025176,4.4008
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Genoa,0.32505,0.037377,11.4989
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Antwerp,0.561843,0.037033,6.5913
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Rotterdam,0.647511,0.03037,4.6903
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Hamburg,0.538276,0.034592,6.4264
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,1,1,Gdansk,0.570244,0.039086,6.8542
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Piraeus,0.52879,0.028198,5.3325
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Koper,0.692995,0.042114,6.0771
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Genoa,0.426773,0.042666,9.9974
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Antwerp,0.622457,0.025908,4.1622
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Rotterdam,0.58341,0.021068,3.6112
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Hamburg,0.509395,0.020776,4.0786
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,0,Gdansk,0.63263,0.041264,6.5226
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Piraeus,0.455829,0.035469,7.7812
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Koper,0.572323,0.025168,4.3976
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Genoa,0.32364,0.03753,11.5961
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Antwerp,0.561071,0.036985,6.5918
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Rotterdam,0.647333,0.030434,4.7015
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Hamburg,0.538722,0.034619,6.4262
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,2,1,Gdansk,0.570025,0.038803,6.8073
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Piraeus,0.529227,0.027749,5.2434
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Koper,0.691855,0.042362,6.1229
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Genoa,0.42644,0.042838,10.0454
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Antwerp,0.622913,0.025926,4.162
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Rotterdam,0.583637,0.021308,3.651
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Hamburg,0.508802,0.020843,4.0965
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,0,Gdansk,0.631677,0.041317,6.5408
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Piraeus,0.455354,0.034841,7.6514
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Koper,0.572083,0.024753,4.3268
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Genoa,0.324164,0.037395,11.5359
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Antwerp,0.561946,0.036671,6.5257
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Rotterdam,0.647537,0.029748,4.594
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Hamburg,0.538069,0.035225,6.5466
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,3,1,Gdansk,0.570308,0.038375,6.7288
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Piraeus,0.529071,0.027809,5.2562
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Koper,0.69133,0.042851,6.1983
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Genoa,0.426295,0.043359,10.1712
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Antwerp,0.623046,0.025749,4.1328
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Rotterdam,0.583298,0.021648,3.7113
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Hamburg,0.509511,0.020712,4.065
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,0,Gdansk,0.632217,0.041112,6.5028
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Piraeus,0.454601,0.035059,7.712
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Koper,0.57102,0.025258,4.4232
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Genoa,0.324256,0.036619,11.2933
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Antwerp,0.562278,0.037466,6.6633
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Rotterdam,0.647886,0.029995,4.6297
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Hamburg,0.538071,0.035203,6.5425
02,02-port-selection-uncertainty-two-decision-makers,strict,5000,4,1,Gdansk,0.570252,0.038793,6.8027
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Piraeus,0.529,0.028161,5.3235
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Koper,0.691459,0.042763,6.1844
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Genoa,0.426246,0.043039,10.0972
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Antwerp,0.623216,0.026034,4.1774
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Rotterdam,0.583746,0.021153,3.6237
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Hamburg,0.509227,0.020567,4.0388
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,0,Gdansk,0.632703,0.040539,6.4073
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Piraeus,0.455177,0.035492,7.7974
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Koper,0.571816,0.025347,4.4328
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Genoa,0.324238,0.037008,11.4139
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Antwerp,0.562729,0.037019,6.5785
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Rotterdam,0.648059,0.030352,4.6835
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Hamburg,0.539045,0.034861,6.4672
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,0,1,Gdansk,0.570813,0.038727,6.7846
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Piraeus,0.528497,0.027523,5.2078
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Koper,0.690447,0.042381,6.1382
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Genoa,0.426959,0.043111,10.0972
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Antwerp,0.623245,0.026218,4.2067
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Rotterdam,0.583748,0.021306,3.6499
02,02-port-selection-uncertainty-two-decision-makers,strict,10000,1,0,Hamburg,0.509132,0.020869,4.0989
